Year,Max
2000.248634,15
2000.251366,17
2000.254098,18
2000.256831,15
2000.259563,16
2000.262295,16
2000.265027,17
2000.26776,20
2000.270492,24
2000.273224,19
2000.275956,19
2000.278689,20
2000.281421,22
2000.286885,19
2000.289617,18
2000.29235,16
2000.295082,17
2000.297814,14
2000.300546,16
2000.303279,14
2000.306011,15
2000.308743,16
2000.311475,15
2000.314208,16
2000.31694,20
2000.319672,22
2000.322404,25
2000.325137,26
2000.327869,15
2000.330601,17
2000.333333,17
2000.336066,16
2000.338798,17
2000.344262,15
2000.346995,16
2000.349727,18
2000.352459,15
2000.355191,16
2000.357923,17
2000.360656,20
2000.363388,16
2000.36612,13
2000.368852,14
2000.371585,14
2000.374317,14
2000.377049,14
2000.379781,15
2000.382514,14
2000.385246,13
2000.387978,16
2000.39071,15
2000.393443,17
2000.396175,15
2000.398907,15
2000.401639,13
2000.404372,14
2000.407104,13
2000.409836,13
2000.412568,13
2000.415301,13
2000.420765,14
2000.423497,11
2000.42623,12
2000.428962,13
2000.431694,14
2000.434426,14
2000.437158,12
2000.439891,14
2000.442623,14
2000.445355,14
2000.448087,14
2000.45082,14
2000.453552,15
2000.456284,14
2000.459016,14
2000.461749,15
2000.464481,15
2000.467213,15
2000.469945,15
2000.472678,12
2000.47541,13
2000.478142,14
2000.480874,16
2000.483607,13
2000.486339,14
2000.489071,13
2000.491803,13
2000.494536,13
2000.497268,13
2000.5,13
2000.502732,12
2000.505464,15
2000.508197,15
2000.510929,14
2000.513661,14
2000.516393,13
2000.519126,12
2000.521858,12
2000.52459,13
2000.527322,11
2000.530055,12
2000.532787,12
2000.535519,15
2000.538251,14
2000.540984,13
2000.543716,15
2000.546448,12
2000.54918,13
2000.551913,11
2000.554645,14
2000.557377,17
2000.560109,14
2000.562842,11
2000.565574,10
2000.568306,11
2000.571038,12
2000.57377,11
2000.576503,14
2000.579235,14
2000.581967,13
2000.584699,16
2000.587432,19
2000.590164,17
2000.592896,16
2000.595628,18
2000.598361,16
2000.601093,15
2000.603825,11
2000.606557,12
2000.60929,11
2000.612022,12
2000.614754,11
2000.617486,13
2000.620219,9
2000.622951,13
2000.625683,13
2000.628415,14
2000.631148,14
2000.63388,13
2000.636612,15
2000.639344,12
2000.642077,13
2000.644809,12
2000.647541,14
2000.650273,15
2000.653005,14
2000.655738,13
2000.65847,13
2000.661202,14
2000.663934,13
2000.666667,17
2000.669399,16
2000.672131,13
2000.674863,14
2000.677596,11
2000.680328,12
2000.68306,11
2000.685792,12
2000.688525,13
2000.691257,15
2000.693989,12
2000.696721,13
2000.699454,19
2000.702186,14
2000.704918,15
2000.70765,20
2000.710383,15
2000.713115,14
2000.715847,14
2000.718579,14
2000.721311,14
2000.724044,15
2000.726776,16
2000.729508,13
2000.73224,12
2000.734973,14
2000.737705,16
2000.740437,20
2000.743169,15
2000.745902,16
2000.748634,12
2000.751366,14
2000.754098,14
2000.756831,19
2000.759563,26
2000.762295,15
2000.765027,15
2000.76776,13
2000.770492,14
2000.773224,12
2000.775956,14
2000.778689,21
2000.781421,14
2000.784153,12
2000.786885,13
2000.789617,13
2000.79235,18
2000.795082,16
2000.797814,15
2000.800546,14
2000.803279,19
2000.806011,24
2000.808743,18
2000.81694,13
2000.819672,12
2000.822404,13
2000.825137,13
2000.827869,15
2000.830601,25
2000.833333,18
2000.836066,17
2000.838798,16
2000.84153,16
2000.844262,15
2000.846995,17
2000.849727,18
2000.852459,21
2000.855191,19
2000.857923,21
2000.860656,15
2000.863388,16
2000.86612,17
2000.868852,17
2000.871585,18
2000.874317,17
2000.877049,19
2000.879781,20
2000.882514,18
2000.885246,18
2000.887978,16
2000.89071,18
2000.893443,16
2000.896175,17
2000.898907,19
2000.901639,19
2000.904372,27
2000.907104,34
2000.909836,18
2000.912568,18
2000.915301,17
2000.918033,21
2000.920765,20
2000.923497,20
2000.92623,19
2000.928962,17
2000.931694,18
2000.934426,18
2000.937158,21
2000.939891,23
2000.942623,20
2000.945355,19
2000.948087,18
2000.95082,19
2000.953552,18
2000.956284,22
2000.959016,32
2000.961749,19
2000.964481,20
2000.967213,22
2000.969945,32
2000.972678,22
2000.97541,20
2000.978142,17
2000.980874,18
2000.983607,16
2000.986339,15
2000.989071,15
2000.991803,16
2000.994536,17
2000.997268,20
2001,29
2001.00274,34
2001.005479,22
2001.008219,38
2001.010959,18
2001.013699,18
2001.016438,19
2001.019178,19
2001.021918,19
2001.024658,30
2001.027397,33
2001.030137,18
2001.032877,26
2001.035616,35
2001.041096,19
2001.043836,18
2001.046575,19
2001.049315,29
2001.052055,35
2001.054795,19
2001.057534,20
2001.060274,20
2001.063014,25
2001.065753,24
2001.068493,21
2001.071233,19
2001.073973,19
2001.076712,20
2001.079452,18
2001.082192,19
2001.084932,26
2001.087671,35
2001.090411,38
2001.093151,20
2001.09589,19
2001.09863,22
2001.10137,31
2001.10411,39
2001.106849,20
2001.109589,19
2001.112329,21
2001.115068,22
2001.117808,19
2001.120548,18
2001.123288,17
2001.126027,20
2001.128767,24
2001.131507,35
2001.134247,31
2001.136986,32
2001.142466,21
2001.145205,20
2001.147945,21
2001.150685,21
2001.153425,22
2001.156164,22
2001.158904,19
2001.161644,19
2001.164384,20
2001.167123,21
2001.169863,20
2001.172603,21
2001.175342,25
2001.178082,23
2001.180822,22
2001.183562,29
2001.186301,25
2001.189041,19
2001.191781,15
2001.194521,18
2001.19726,20
2001.2,21
2001.20274,27
2001.205479,16
2001.208219,18
2001.210959,20
2001.213699,22
2001.216438,17
2001.219178,16
2001.221918,17
2001.224658,21
2001.227397,19
2001.230137,17
2001.232877,16
2001.235616,15
2001.238356,16
2001.241096,18
2001.243836,18
2001.246575,16
2001.249315,15
2001.252055,16
2001.254795,16
2001.257534,19
2001.260274,24
2001.263014,27
2001.265753,15
2001.268493,17
2001.271233,17
2001.276712,15
2001.279452,18
2001.282192,23
2001.284932,19
2001.287671,18
2001.290411,19
2001.293151,25
2001.29589,14
2001.29863,14
2001.30137,15
2001.306849,15
2001.309589,15
2001.312329,17
2001.315068,20
2001.317808,15
2001.320548,14
2001.323288,15
2001.326027,17
2001.328767,16
2001.331507,17
2001.334247,16
2001.336986,17
2001.339726,16
2001.342466,16
2001.345205,16
2001.347945,15
2001.350685,16
2001.353425,14
2001.356164,15
2001.358904,15
2001.361644,16
2001.364384,21
2001.367123,20
2001.369863,15
2001.372603,14
2001.375342,13
2001.378082,15
2001.380822,15
2001.383562,14
2001.386301,14
2001.389041,13
2001.391781,13
2001.394521,16
2001.39726,14
2001.4,15
2001.40274,14
2001.405479,13
2001.408219,13
2001.410959,14
2001.413699,14
2001.416438,15
2001.419178,14
2001.421918,18
2001.424658,19
2001.427397,16
2001.430137,18
2001.432877,16
2001.435616,14
2001.438356,14
2001.441096,13
2001.443836,16
2001.446575,14
2001.449315,11
2001.452055,12
2001.454795,12
2001.457534,13
2001.460274,13
2001.463014,13
2001.465753,15
2001.468493,14
2001.471233,15
2001.473973,15
2001.476712,15
2001.479452,15
2001.482192,12
2001.484932,12
2001.487671,13
2001.490411,14
2001.493151,14
2001.49589,13
2001.49863,13
2001.50137,13
2001.50411,14
2001.506849,13
2001.509589,13
2001.512329,14
2001.515068,14
2001.520548,14
2001.523288,14
2001.526027,15
2001.528767,14
2001.531507,15
2001.534247,13
2001.536986,12
2001.539726,12
2001.542466,13
2001.545205,13
2001.547945,13
2001.550685,12
2001.553425,13
2001.556164,13
2001.558904,14
2001.561644,14
2001.564384,12
2001.567123,12
2001.569863,12
2001.572603,12
2001.575342,13
2001.578082,15
2001.580822,12
2001.583562,13
2001.586301,14
2001.589041,15
2001.591781,13
2001.594521,12
2001.59726,14
2001.6,13
2001.60274,16
2001.605479,15
2001.608219,18
2001.610959,15
2001.613699,13
2001.616438,19
2001.619178,19
2001.621918,18
2001.624658,12
2001.627397,11
2001.630137,14
2001.632877,10
2001.635616,11
2001.638356,11
2001.641096,12
2001.643836,15
2001.646575,14
2001.649315,13
2001.652055,13
2001.654795,13
2001.657534,14
2001.660274,14
2001.663014,15
2001.665753,14
2001.668493,15
2001.671233,16
2001.673973,13
2001.676712,13
2001.679452,17
2001.682192,17
2001.684932,14
2001.687671,13
2001.690411,17
2001.693151,16
2001.69589,16
2001.69863,14
2001.70137,14
2001.70411,17
2001.706849,16
2001.709589,14
2001.712329,17
2001.715068,23
2001.717808,15
2001.720548,13
2001.723288,21
2001.726027,26
2001.731507,13
2001.734247,14
2001.736986,15
2001.739726,21
2001.742466,27
2001.745205,27
2001.747945,18
2001.750685,15
2001.753425,15
2001.756164,13
2001.758904,13
2001.761644,15
2001.764384,14
2001.767123,13
2001.769863,18
2001.772603,23
2001.778082,14
2001.780822,15
2001.783562,14
2001.786301,16
2001.789041,14
2001.791781,15
2001.794521,12
2001.79726,12
2001.8,15
2001.80274,21
2001.805479,26
2001.808219,22
2001.810959,19
2001.813699,18
2001.816438,15
2001.819178,16
2001.821918,15
2001.824658,15
2001.827397,15
2001.830137,13
2001.832877,15
2001.835616,15
2001.838356,20
2001.841096,27
2001.843836,20
2001.846575,14
2001.849315,15
2001.852055,16
2001.854795,17
2001.857534,13
2001.860274,13
2001.863014,15
2001.865753,15
2001.868493,15
2001.871233,15
2001.873973,15
2001.876712,16
2001.879452,12
2001.882192,16
2001.884932,18
2001.887671,17
2001.890411,16
2001.893151,17
2001.89589,20
2001.89863,17
2001.90137,16
2001.90411,15
2001.906849,16
2001.909589,17
2001.912329,16
2001.915068,16
2001.917808,14
2001.920548,14
2001.923288,15
2001.926027,16
2001.928767,14
2001.931507,15
2001.934247,15
2001.936986,15
2001.939726,15
2001.942466,14
2001.945205,16
2001.947945,16
2001.950685,16
2001.953425,16
2001.956164,16
2001.958904,17
2001.961644,17
2001.964384,19
2001.967123,17
2001.969863,16
2001.972603,18
2001.975342,18
2001.978082,17
2001.980822,15
2001.983562,14
2001.986301,17
2001.989041,20
2001.991781,29
2001.994521,16
2001.99726,20
2002,16
2002.00274,15
2002.005479,16
2002.008219,16
2002.010959,18
2002.013699,29
2002.016438,15
2002.019178,15
2002.021918,18
2002.024658,23
2002.027397,22
2002.030137,16
2002.032877,16
2002.035616,17
2002.038356,18
2002.041096,19
2002.043836,18
2002.046575,17
2002.049315,23
2002.052055,21
2002.054795,16
2002.057534,16
2002.060274,18
2002.063014,19
2002.065753,21
2002.068493,21
2002.071233,21
2002.073973,19
2002.076712,19
2002.079452,18
2002.082192,19
2002.084932,23
2002.087671,17
2002.090411,17
2002.093151,17
2002.09589,17
2002.09863,20
2002.10137,21
2002.10411,17
2002.106849,17
2002.109589,16
2002.112329,18
2002.115068,19
2002.117808,26
2002.120548,32
2002.123288,33
2002.126027,18
2002.128767,19
2002.131507,19
2002.134247,28
2002.136986,18
2002.139726,16
2002.142466,17
2002.145205,17
2002.147945,17
2002.150685,20
2002.153425,19
2002.156164,17
2002.158904,16
2002.161644,16
2002.164384,16
2002.167123,17
2002.169863,17
2002.172603,22
2002.175342,18
2002.178082,16
2002.180822,18
2002.183562,19
2002.186301,24
2002.189041,25
2002.191781,18
2002.194521,18
2002.19726,17
2002.2,18
2002.20274,18
2002.205479,26
2002.208219,31
2002.210959,18
2002.213699,17
2002.216438,17
2002.219178,19
2002.221918,27
2002.224658,32
2002.227397,20
2002.230137,19
2002.232877,17
2002.235616,17
2002.238356,15
2002.241096,15
2002.243836,17.5
2002.246575,23
2002.249315,27
2002.252055,22
2002.254795,15
2002.257534,16
2002.260274,15
2002.263014,17
2002.265753,23
2002.268493,20
2002.271233,22
2002.273973,18
2002.276712,22
2002.279452,16
2002.282192,17
2002.284932,18
2002.287671,19
2002.290411,18
2002.293151,18
2002.29589,17
2002.29863,18
2002.30137,17
2002.30411,17
2002.306849,24
2002.309589,25
2002.312329,16
2002.315068,15
2002.317808,16
2002.320548,16
2002.323288,17
2002.326027,17
2002.328767,17
2002.331507,16
2002.334247,18
2002.336986,23
2002.339726,21
2002.342466,18
2002.345205,21
2002.347945,25
2002.350685,19
2002.353425,16
2002.356164,17
2002.358904,20
2002.361644,16
2002.364384,14
2002.367123,17
2002.369863,14
2002.372603,14
2002.375342,14
2002.378082,13
2002.380822,14
2002.383562,14
2002.386301,13
2002.389041,15
2002.391781,14
2002.394521,14
2002.39726,12
2002.4,13
2002.40274,14
2002.405479,13
2002.408219,14
2002.410959,13
2002.413699,13
2002.416438,13
2002.419178,14
2002.421918,15
2002.424658,17
2002.427397,17
2002.430137,17
2002.432877,13
2002.435616,13
2002.438356,14
2002.441096,14
2002.443836,15
2002.446575,12
2002.449315,11
2002.452055,15
2002.454795,14
2002.457534,13
2002.460274,13
2002.463014,13
2002.465753,13
2002.468493,13
2002.471233,13
2002.473973,14
2002.476712,15
2002.479452,13
2002.482192,13
2002.484932,11
2002.487671,11
2002.490411,12
2002.493151,11
2002.49589,13
2002.49863,14
2002.50137,13
2002.50411,13
2002.506849,13
2002.509589,13
2002.512329,13
2002.515068,16
2002.517808,12
2002.520548,13
2002.523288,13
2002.526027,15
2002.528767,16
2002.531507,12
2002.534247,14
2002.536986,13
2002.539726,13
2002.542466,14
2002.545205,15
2002.547945,12
2002.550685,12
2002.553425,11
2002.556164,13
2002.558904,12
2002.561644,11
2002.564384,14
2002.567123,17
2002.569863,13
2002.572603,13
2002.575342,13
2002.578082,17
2002.580822,12
2002.583562,13
2002.586301,13
2002.589041,13
2002.591781,13
2002.594521,13
2002.59726,14
2002.6,14
2002.60274,14
2002.605479,19
2002.608219,14
2002.610959,11
2002.613699,11
2002.616438,12
2002.619178,12
2002.621918,13
2002.624658,13
2002.627397,12
2002.630137,13
2002.632877,14
2002.635616,15
2002.638356,12
2002.641096,12
2002.643836,13
2002.646575,12
2002.649315,14
2002.652055,18
2002.654795,17
2002.657534,14
2002.660274,13
2002.663014,14
2002.665753,17
2002.668493,20
2002.671233,15
2002.673973,13
2002.676712,18
2002.679452,14
2002.682192,12
2002.684932,15
2002.687671,11
2002.690411,11
2002.693151,13
2002.69589,16
2002.69863,21
2002.70137,24
2002.70411,27
2002.706849,12
2002.709589,12
2002.712329,13
2002.715068,12
2002.717808,14
2002.720548,13
2002.723288,13
2002.726027,17
2002.728767,17
2002.731507,16
2002.734247,13
2002.736986,14
2002.739726,12
2002.742466,13
2002.745205,13
2002.747945,20
2002.750685,20
2002.753425,15
2002.756164,13
2002.758904,15
2002.761644,20
2002.764384,22
2002.767123,12
2002.769863,13
2002.772603,14
2002.775342,19
2002.778082,23
2002.780822,15
2002.783562,13
2002.786301,16
2002.789041,15
2002.791781,18
2002.794521,27
2002.79726,14
2002.8,14
2002.80274,15
2002.805479,20
2002.808219,12
2002.810959,14
2002.813699,13
2002.816438,13
2002.819178,14
2002.821918,13
2002.824658,21
2002.827397,16
2002.830137,14
2002.832877,16
2002.835616,17
2002.838356,15
2002.841096,13
2002.843836,14
2002.846575,22
2002.849315,31
2002.852055,17
2002.854795,15
2002.857534,15
2002.860274,26
2002.863014,30
2002.865753,14
2002.868493,16
2002.871233,15
2002.873973,21
2002.876712,29
2002.879452,15
2002.882192,15
2002.884932,15
2002.887671,15
2002.890411,16
2002.893151,27
2002.89589,25
2002.89863,15
2002.90137,14
2002.90411,17
2002.906849,17
2002.909589,15
2002.912329,15
2002.915068,19
2002.917808,31
2002.920548,17
2002.923288,15
2002.926027,13
2002.928767,14
2002.931507,14
2002.934247,16
2002.936986,13
2002.939726,14
2002.942466,14
2002.945205,15
2002.947945,15
2002.950685,16
2002.953425,19
2002.956164,17
2002.958904,19
2002.961644,19
2002.964384,19
2002.967123,19
2002.969863,22
2002.972603,15
2002.975342,15
2002.978082,15
2002.980822,16
2002.983562,18
2002.986301,18
2002.989041,29
2002.991781,34
2002.994521,28
2002.99726,24
2003,15
2003.00274,18
2003.005479,18
2003.008219,18
2003.010959,19
2003.013699,27
2003.016438,28
2003.019178,16
2003.021918,17
2003.024658,19
2003.027397,20
2003.030137,26
2003.032877,32
2003.035616,18
2003.038356,19
2003.041096,19
2003.043836,21
2003.046575,20
2003.049315,29
2003.052055,33
2003.054795,18
2003.057534,18
2003.060274,19
2003.065753,38
2003.068493,18
2003.071233,19
2003.073973,19
2003.076712,28
2003.079452,18
2003.082192,17
2003.084932,18
2003.087671,19
2003.090411,22
2003.093151,32
2003.09589,21
2003.09863,20
2003.10137,18
2003.10411,18
2003.106849,21
2003.109589,19
2003.112329,19
2003.117808,18
2003.120548,19
2003.123288,19
2003.126027,17
2003.128767,17
2003.131507,16
2003.134247,18
2003.136986,20
2003.139726,19
2003.142466,19
2003.145205,23
2003.147945,24
2003.150685,19
2003.153425,20
2003.156164,19
2003.158904,16
2003.161644,14
2003.164384,16
2003.167123,17
2003.169863,17
2003.172603,17
2003.175342,18
2003.178082,21
2003.180822,17
2003.183562,18
2003.186301,18
2003.189041,19
2003.191781,25
2003.194521,19
2003.19726,17
2003.2,18
2003.20274,21
2003.205479,28
2003.208219,33
2003.210959,29
2003.213699,14
2003.216438,15
2003.219178,16
2003.221918,18
2003.224658,17
2003.227397,21
2003.230137,19
2003.232877,19
2003.235616,17
2003.238356,17
2003.241096,19
2003.243836,18
2003.246575,19
2003.249315,18
2003.252055,16
2003.254795,17
2003.257534,16
2003.260274,20
2003.263014,24
2003.265753,16
2003.268493,17
2003.271233,18
2003.273973,18
2003.276712,22
2003.279452,19
2003.282192,16
2003.284932,14
2003.287671,15
2003.290411,16
2003.293151,17
2003.29589,17
2003.29863,17
2003.30137,16
2003.30411,17
2003.306849,16
2003.309589,16
2003.312329,17
2003.315068,18
2003.317808,22
2003.320548,19
2003.323288,16
2003.326027,14
2003.328767,14
2003.331507,16
2003.334247,15
2003.336986,14
2003.339726,16
2003.342466,19
2003.345205,21
2003.347945,19
2003.350685,15
2003.353425,14
2003.356164,15
2003.358904,16
2003.361644,17
2003.364384,18
2003.367123,17
2003.369863,16
2003.372603,17
2003.375342,17
2003.378082,17
2003.380822,14
2003.383562,12
2003.386301,13
2003.389041,14
2003.391781,14
2003.394521,16
2003.39726,15
2003.4,16
2003.40274,13
2003.405479,14
2003.408219,16
2003.410959,18
2003.413699,18
2003.416438,20
2003.419178,15
2003.421918,19
2003.424658,13.5
2003.427397,12
2003.430137,13
2003.432877,14
2003.435616,14
2003.438356,14
2003.441096,14
2003.443836,15
2003.446575,11
2003.449315,12
2003.452055,13
2003.454795,13
2003.457534,13
2003.460274,13
2003.463014,12
2003.465753,12
2003.468493,13
2003.471233,11
2003.473973,12
2003.476712,12
2003.479452,12
2003.482192,15
2003.484932,13
2003.487671,14
2003.490411,13
2003.493151,12
2003.49589,12
2003.49863,13
2003.50137,13
2003.50411,14
2003.506849,16
2003.509589,17
2003.512329,14
2003.515068,15
2003.517808,13
2003.520548,15
2003.523288,15
2003.526027,12
2003.528767,14
2003.531507,14
2003.534247,13
2003.536986,12
2003.539726,13
2003.542466,12
2003.545205,12
2003.547945,12
2003.550685,13
2003.553425,15
2003.556164,13
2003.558904,12
2003.561644,11
2003.564384,12
2003.567123,13
2003.569863,14
2003.572603,10
2003.575342,11
2003.578082,12
2003.580822,13
2003.583562,15
2003.586301,18
2003.589041,16
2003.591781,14
2003.594521,13
2003.59726,14
2003.6,13
2003.60274,11
2003.605479,12
2003.608219,12
2003.610959,17
2003.613699,15
2003.616438,11
2003.619178,11
2003.621918,12
2003.624658,12
2003.627397,11
2003.630137,12
2003.632877,12
2003.635616,12
2003.638356,15
2003.641096,13
2003.643836,11
2003.646575,10
2003.649315,11
2003.652055,13
2003.654795,15
2003.657534,17
2003.660274,11
2003.663014,10
2003.665753,11
2003.668493,12
2003.671233,13
2003.673973,17
2003.676712,12
2003.679452,13
2003.682192,13
2003.684932,12
2003.687671,14
2003.690411,14
2003.693151,13
2003.69589,13
2003.69863,14
2003.70137,11
2003.70411,12
2003.706849,12.2
2003.709589,13
2003.712329,14
2003.715068,13
2003.717808,17
2003.720548,15
2003.723288,20
2003.726027,20
2003.728767,15
2003.731507,13
2003.734247,12
2003.736986,11
2003.739726,14
2003.742466,11
2003.745205,13
2003.747945,12
2003.750685,12
2003.753425,13
2003.756164,12
2003.758904,13
2003.761644,14
2003.764384,15
2003.767123,11
2003.769863,12
2003.772603,12
2003.775342,12
2003.778082,13
2003.780822,19
2003.783562,24
2003.786301,17
2003.789041,15
2003.791781,21
2003.794521,26
2003.79726,14
2003.8,16
2003.80274,14
2003.805479,13
2003.808219,15
2003.810959,15
2003.813699,12
2003.816438,11
2003.819178,13
2003.821918,12
2003.824658,12
2003.827397,13
2003.830137,12
2003.832877,12
2003.835616,13
2003.838356,13
2003.841096,17
2003.843836,18
2003.846575,15
2003.849315,15
2003.852055,16
2003.854795,16
2003.857534,16
2003.860274,14
2003.863014,15
2003.865753,22
2003.868493,29
2003.871233,32
2003.873973,15
2003.876712,17
2003.879452,20
2003.882192,26
2003.884932,17
2003.887671,14
2003.890411,12
2003.893151,15
2003.89589,17
2003.89863,16
2003.90137,17
2003.90411,19
2003.906849,27
2003.909589,32
2003.912329,27
2003.915068,17
2003.917808,19
2003.920548,18
2003.923288,17
2003.926027,16
2003.928767,17
2003.931507,18
2003.934247,20
2003.936986,30
2003.939726,19
2003.942466,18
2003.945205,18
2003.947945,16
2003.950685,18
2003.953425,29
2003.956164,36
2003.958904,20
2003.961644,19
2003.964384,18
2003.967123,18
2003.969863,19
2003.972603,16
2003.975342,18
2003.978082,21
2003.980822,18
2003.983562,17
2003.986301,17
2003.989041,26
2003.991781,30
2003.994521,33
2003.99726,20
2004,20
2004.002732,20
2004.005464,21
2004.008197,19
2004.010929,18
2004.013661,19
2004.016393,16
2004.019126,15
2004.021858,18
2004.02459,19
2004.027322,17
2004.030055,19
2004.032787,17
2004.035519,17
2004.038251,17
2004.040984,19
2004.043716,15
2004.046448,16
2004.04918,26
2004.051913,29
2004.054645,20
2004.057377,17
2004.060109,18
2004.062842,18
2004.065574,19
2004.068306,19
2004.071038,19
2004.07377,18
2004.076503,19
2004.079235,19
2004.081967,18
2004.084699,17
2004.087432,16
2004.090164,17
2004.092896,20
2004.095628,25
2004.098361,20
2004.101093,21.3
2004.103825,30
2004.106557,19
2004.10929,17
2004.112022,18
2004.114754,21
2004.117486,18
2004.120219,29
2004.122951,25
2004.125683,19
2004.128415,19
2004.131148,19
2004.13388,26
2004.136612,26
2004.139344,17
2004.142077,17
2004.144809,17
2004.147541,18
2004.150273,21
2004.153005,25
2004.155738,19
2004.15847,21
2004.161202,16
2004.163934,18
2004.166667,26
2004.169399,34
2004.172131,36
2004.174863,19
2004.177596,16
2004.180328,16
2004.18306,19
2004.185792,17
2004.188525,18
2004.191257,15
2004.193989,17
2004.196721,19
2004.199454,19
2004.202186,18
2004.204918,18
2004.20765,16
2004.210383,19
2004.213115,18
2004.215847,17
2004.218579,17
2004.221311,17
2004.224044,17
2004.226776,21
2004.229508,26
2004.23224,18
2004.234973,20
2004.237705,29
2004.240437,17
2004.243169,16
2004.245902,15
2004.248634,16
2004.251366,17
2004.254098,18
2004.256831,17
2004.259563,22
2004.262295,21
2004.265027,16
2004.26776,15
2004.270492,17
2004.273224,17
2004.275956,16
2004.278689,17
2004.281421,24
2004.284153,26
2004.286885,18
2004.289617,16
2004.29235,15
2004.295082,13
2004.297814,15
2004.300546,19
2004.303279,25
2004.306011,27
2004.308743,13
2004.311475,14
2004.314208,13
2004.31694,15
2004.319672,15
2004.322404,16
2004.325137,16
2004.327869,14
2004.330601,11
2004.333333,14
2004.336066,15
2004.338798,12
2004.34153,14
2004.344262,14
2004.346995,14
2004.349727,14
2004.352459,15
2004.355191,14
2004.357923,14
2004.360656,15
2004.363388,15
2004.36612,17
2004.368852,19
2004.371585,14
2004.374317,16
2004.377049,15
2004.379781,15
2004.382514,15
2004.385246,16
2004.387978,19
2004.39071,18
2004.393443,18
2004.396175,13
2004.398907,12
2004.401639,13
2004.404372,12
2004.407104,13
2004.409836,15
2004.412568,17
2004.415301,14
2004.418033,12
2004.420765,13
2004.423497,12
2004.42623,12
2004.428962,13
2004.431694,17
2004.434426,19
2004.437158,15
2004.439891,13
2004.442623,13
2004.445355,13
2004.448087,15
2004.45082,12
2004.453552,12
2004.456284,13
2004.459016,12
2004.461749,12
2004.464481,11
2004.467213,13
2004.469945,13
2004.472678,13
2004.47541,13
2004.478142,13
2004.480874,11
2004.483607,12
2004.486339,13
2004.489071,12
2004.491803,14
2004.494536,11
2004.497268,12
2004.5,14
2004.502732,16
2004.505464,13
2004.508197,12
2004.510929,11
2004.513661,10
2004.516393,11
2004.519126,13
2004.521858,15
2004.52459,14
2004.527322,12
2004.530055,12
2004.532787,12
2004.535519,13
2004.538251,10
2004.540984,10
2004.543716,11
2004.546448,11
2004.54918,12
2004.551913,12
2004.554645,12
2004.557377,11
2004.560109,13
2004.562842,12
2004.565574,10
2004.568306,12
2004.571038,11
2004.57377,12
2004.576503,14
2004.579235,14
2004.581967,14
2004.584699,15
2004.587432,11
2004.590164,11
2004.592896,12
2004.595628,11
2004.598361,12
2004.601093,13
2004.603825,11
2004.606557,12
2004.60929,12
2004.612022,15
2004.614754,13
2004.617486,9
2004.620219,11
2004.622951,11
2004.625683,13
2004.628415,12
2004.631148,14
2004.63388,15
2004.636612,15
2004.639344,13
2004.642077,14
2004.644809,20
2004.647541,20
2004.650273,20
2004.653005,15
2004.655738,19
2004.65847,16
2004.661202,11
2004.663934,11
2004.666667,13
2004.669399,12
2004.672131,13
2004.674863,12
2004.677596,13
2004.680328,14
2004.68306,14
2004.685792,13
2004.688525,13
2004.691257,14.8
2004.693989,9
2004.696721,13
2004.699454,13
2004.702186,14
2004.704918,11
2004.70765,13
2004.710383,13
2004.713115,13
2004.715847,15
2004.718579,18
2004.721311,25
2004.724044,21
2004.726776,13
2004.729508,15
2004.73224,15
2004.734973,14
2004.737705,14
2004.740437,15
2004.743169,15
2004.745902,14
2004.748634,14
2004.751366,17
2004.754098,14
2004.756831,14
2004.759563,15
2004.762295,20
2004.765027,20
2004.76776,14
2004.770492,17
2004.773224,23
2004.775956,27
2004.778689,31
2004.781421,17
2004.784153,13
2004.786885,13
2004.789617,14
2004.79235,14
2004.795082,15
2004.797814,17
2004.800546,22
2004.803279,17
2004.806011,17
2004.808743,13
2004.811475,15
2004.814208,15
2004.81694,17
2004.825137,14
2004.827869,20.8
2004.830601,28
2004.833333,17.4
2004.836066,15
2004.838798,15
2004.84153,14.2
2004.844262,13.4
2004.846995,13.1
2004.849727,11.6
2004.852459,14
2004.855191,15.6
2004.857923,20.2
2004.860656,20.6
2004.863388,21.8
2004.86612,13.6
2004.868852,15
2004.871585,14.3
2004.874317,17.1
2004.877049,28.6
2004.879781,18.4
2004.882514,14.1
2004.885246,15
2004.887978,14.9
2004.89071,14.6
2004.893443,16.3
2004.896175,15.7
2004.898907,23.3
2004.901639,27
2004.904372,28.4
2004.907104,18.8
2004.909836,22.7
2004.912568,18.4
2004.915301,15.1
2004.918033,15.4
2004.920765,17.1
2004.923497,19.8
2004.92623,18
2004.928962,18.7
2004.931694,15.9
2004.934426,16.1
2004.937158,16.9
2004.939891,21.1
2004.942623,19.5
2004.945355,17.6
2004.948087,16.2
2004.95082,16.7
2004.953552,17.1
2004.956284,17.5
2004.959016,25.3
2004.961749,32
2004.964481,17.2
2004.967213,16.9
2004.969945,18.2
2004.972678,18.1
2004.97541,24.3
2004.978142,17.3
2004.980874,18.1
2004.983607,18.1
2004.986339,13.8
2004.989071,15.2
2004.991803,18.4
2004.994536,19.5
2004.997268,26.9
2005,18.3
2005.00274,16.1
2005.005479,18.3
2005.008219,19.9
2005.010959,16.5
2005.013699,15.1
2005.016438,15.2
2005.019178,18.8
2005.021918,19.2
2005.024658,26.1
2005.027397,37.6
2005.030137,18.9
2005.032877,20.9
2005.035616,19
